dataset_index,dataset_id,rollout,valid,error_type,step_count,mean_structural_to_others,mean_semantic_to_others,mean_combined_to_others,nearest_rollout,nearest_structural,nearest_semantic,nearest_combined,novelty_one_minus_nearest_combined
0,hle-673818e39b3842b34824240d,15,True,,4,0.7083609700202942,0.5610209107398987,0.6346909403800964,49,0.925000011920929,0.7287945747375488,0.8268972635269165,0.1731027364730835
0,hle-673818e39b3842b34824240d,16,True,,4,0.70255446434021,0.5929276347160339,0.6477411389350891,10,1.0,0.724822998046875,0.8624114990234375,0.1375885009765625
0,hle-673818e39b3842b34824240d,17,True,,3,0.6339689493179321,0.5591476559638977,0.5965582728385925,27,1.0,0.7150705456733704,0.8575352430343628,0.1424647569656372
0,hle-673818e39b3842b34824240d,18,True,,4,0.7044900059700012,0.5413557887077332,0.622922956943512,28,0.8881944417953491,0.6673206686973572,0.7777575254440308,0.22224247455596924
0,hle-673818e39b3842b34824240d,19,True,,3,0.6717461347579956,0.5776838660240173,0.6247150897979736,6,0.8999999761581421,0.7465136051177979,0.82325679063797,0.17674320936203003
0,hle-673818e39b3842b34824240d,20,True,,4,0.7199738621711731,0.5836148858070374,0.6517943143844604,47,1.0,0.7450172901153564,0.8725086450576782,0.12749135494232178
0,hle-673818e39b3842b34824240d,21,True,,4,0.6264064311981201,0.5479355454444885,0.5871710181236267,32,0.8500000238418579,0.6873323917388916,0.7686662077903748,0.23133379220962524
0,hle-673818e39b3842b34824240d,22,True,,4,0.6698933243751526,0.5689606070518494,0.619426965713501,45,0.8618055582046509,0.6843216419219971,0.773063600063324,0.22693639993667603
0,hle-673818e39b3842b34824240d,23,True,,4,0.5911514759063721,0.6038477420806885,0.597499668598175,16,0.8881944417953491,0.7414257526397705,0.8148100972175598,0.18518990278244019
0,hle-673818e39b3842b34824240d,24,True,,4,0.6239254474639893,0.5977520942687988,0.610838770866394,31,0.925000011920929,0.7095705270767212,0.8172852993011475,0.18271470069885254
0,hle-673818e39b3842b34824240d,25,True,,3,0.6242915987968445,0.5911420583724976,0.6077167391777039,53,1.0,0.8074730038642883,0.9037364721298218,0.09626352787017822
0,hle-673818e39b3842b34824240d,26,True,,3,0.6003398895263672,0.5716220140457153,0.5859809517860413,2,1.0,0.7495118975639343,0.8747559785842896,0.12524402141571045
0,hle-673818e39b3842b34824240d,27,True,,3,0.6339689493179321,0.5567574501037598,0.595363199710846,17,1.0,0.7150705456733704,0.8575352430343628,0.1424647569656372
0,hle-673818e39b3842b34824240d,28,True,,4,0.5930868983268738,0.5779470205307007,0.5855171084403992,18,0.8881944417953491,0.6673206686973572,0.7777575254440308,0.22224247455596924
